# built_at: 2026-09-21T14:52:58+0200
# source_path: /Users/nagi/dev/03-mnbrain/mnbrain_db/mnbrain_dup_one_empt.db
# source_sha256: dd651aa53e26e364a39ee1ccf5a171dadf40ebe9be1bca1157440eb1f6b18c04
# tool: build_translit_db.py
# tool_version: 1.1.0
# config: {"dedupe": true, "dry_run": false, "export_tsv": null, "export_tsv_xz": "builds_tsv/01_kv.tsv.xz", "index_mn": true, "lowercase_mn": false, "nfc": false, "output": "mn2mb.db", "overwrite": true, "page_size": 4096, "schema": "kv", "source": "../../mnbrain_db/mnbrain_dup_one_empt.db", "strip_variation_selectors": false, "tsv_header": true, "tsv_multi_sep": "|", "tsv_only": true, "tsv_sort": "mn", "tsv_xz_preset": "9e", "vacuum": true, "without_rowid": false}
# counts: {"elapsed_seconds": 0.02, "normalized": 21326, "raw": 21326, "written": 21133}
# columns: mn	mb
давс	ᠳᠠᠪᠤᠰᠤ
давсаг	ᠳᠠᠪᠤᠰᠠᠭ
давсалсан	ᠳᠠᠪᠤᠰᠤᠯᠠᠭᠰᠠᠨ
давсан	ᠳᠠᠪᠠᠭᠰᠠᠨ
давсархаг	ᠳᠠᠪᠤᠰᠤᠷᠬᠠᠭ
давсархуу	ᠳᠠᠪᠤᠰᠤᠷᠬᠠᠤ
давсгүйжүүлэх	ᠳᠠᠪᠤᠰᠤᢉᠦᠶᠢᠵᠢᢉᠦᠯᠬᠦ
давслаг	ᠳᠠᠪᠤᠰᠤᠯᠢᠭ
давслалт	ᠳᠠᠪᠤᠰᠤᠯᠠᠯᠲᠠ
давслах	ᠳᠠᠪᠤᠰᠤᠯᠠᠬᠤ
давст	ᠳᠠᠪᠤᠰᠤᠲᠤ
давстай	ᠳᠠᠪᠤᠰᠤᠲᠠᠢ
давтагдалт	ᠳᠠᠪᠲᠠᠭᠳᠠᠯᠲᠠ
давтагдах	ᠳᠠᠪᠲᠠᠭᠳᠠᠬᠤ
давтагддаг	ᠳᠠᠪᠲᠠᠭᠳᠠᠳᠠᠭ
давтагдсан	ᠳᠠᠪᠲᠠᠭᠳᠠᠭᠰᠠᠨ
давтагч	ᠳᠠᠪᠲᠠᠭᠴᠢ
давталт	ᠳᠠᠪᠲᠠᠯᠲᠠ
давтамж	ᠳᠠᠪᠲᠠᠮᠵᠢ
давтан	ᠳᠠᠪᠲᠠᠨ
давтах	ᠳᠠᠪᠲᠠᠬᠤ
давтацтай	ᠳᠠᠪᠲᠠᠴᠠᠲᠠᠢ
давтдаг	ᠳᠠᠪᠲᠠᠳᠠᠭ
давтлага	ᠳᠠᠪᠲᠠᠯᠭ᠎ᠠ
давтмал	ᠳᠠᠪᠲᠠᠮᠠᠯ
давтсан	ᠳᠠᠪᠲᠠᠭᠰᠠᠨ
давтуулах	ᠳᠠᠪᠲᠠᠭᠤᠯᠬᠤ
давуу	ᠳᠠᠪᠠᠭᠤ
давуулалт	ᠳᠠᠪᠠᠭᠤᠯᠤᠯᠲᠠ
давуулах	ᠳᠠᠪᠠᠭᠤᠯᠬᠤ
давуулсан	ᠳᠠᠪᠠᠭᠤᠯᠤᠭᠰᠠᠨ
давуутай	ᠳᠠᠪᠠᠭᠤᠲᠠᠢ
давхар	ᠳᠠᠪᠬᠤᠷ
давхарга	ᠳᠠᠪᠬᠤᠷᠭ᠎ᠠ
давхардал	ᠳᠠᠪᠬᠤᠷᠳᠠᠯ
давхардах	ᠳᠠᠪᠬᠤᠷᠳᠠᠬᠤ
давхардуулах	ᠳᠠᠪᠬᠤᠷᠳᠠᠭᠤᠯᠬᠤ
давхарлаг	ᠳᠠᠪᠬᠤᠷᠯᠢᠭ
давхарлалт	ᠳᠠᠪᠬᠤᠷᠯᠠᠯᠲᠠ
давхарласан	ᠳᠠᠪᠬᠤᠷᠯᠠᠭᠰᠠᠨ
давхарлах	ᠳᠠᠪᠬᠤᠷᠯᠠᠬᠤ
давхартай	ᠳᠠᠪᠬᠤᠷᠲᠠᠢ
давхац	ᠳᠠᠪᠬᠤᠴᠠ
давхацдаг	ᠳᠠᠪᠬᠤᠴᠠᠳᠠᠭ
давхацсан	ᠳᠠᠪᠬᠤᠴᠠᠭᠰᠠᠨ
давхиа	ᠳᠠᠪᠬᠢᠭ᠎ᠠ
давхив	ᠳᠠᠪᠬᠢᠪᠠ
давхигч	ᠳᠠᠪᠬᠢᢉᠴᠢ
давхийх	ᠳᠠᠪᠬᠢᠬᠦ
давхилт	ᠳᠠᠪᠬᠢᠯᠲᠠ
давхиулах	ᠳᠠᠪᠬᠢᠭᠤᠯᠬᠤ
давхих	ᠳᠠᠪᠬᠢᠬᠤ
давхраа	ᠳᠠᠪᠬᠤᠷ᠎ᠠ
давхраадас	ᠳᠠᠪᠬᠤᠷᠠᠳᠠᠰᠤ
давхраалаг	ᠳᠠᠪᠬᠤᠷᠠᠯᠠᠭ
давхраат	ᠳᠠᠪᠬᠤᠷᠠᠲᠤ
давхраатай	ᠳᠠᠪᠬᠤᠷᠠᠲᠠᠢ
давхраатах	ᠳᠠᠪᠬᠤᠷᠠᠲᠤᠬᠤ
давхцаа	ᠳᠠᠪᠬᠤᠴᠠᠭ᠎ᠠ
давхцал	ᠳᠠᠪᠬᠤᠴᠠᠯ
давхцах	ᠳᠠᠪᠬᠤᠴᠠᠬᠤ
давхцуулах	ᠳᠠᠪᠬᠤᠴᠠᠭᠤᠯᠬᠤ
давчдах	ᠳᠠᠪᠴᠢᠳᠠᠬᠤ
давчидсан	ᠳᠠᠪᠴᠢᠳᠠᠭᠰᠠᠨ
давчрах	ᠳᠠᠪᠴᠢᠷᠠᠬᠤ
давчуу	ᠳᠠᠪᠴᠢᠭᠤ
давчуудах	ᠳᠠᠪᠴᠢᠭᠤᠳᠠᠬᠤ
давчуусах	ᠳᠠᠪᠴᠢᠭᠤᠰᠬᠤ
давчуутах	ᠳᠠᠪᠴᠢᠭᠤᠳᠬᠤ
давчуухан	ᠳᠠᠪᠴᠢᠭᠤᠬᠠᠨ
давшилт	ᠳᠠᠪᠰᠢᠯᠲᠠ
давшилттай	ᠳᠠᠪᠰᠢᠯᠲᠠᠲᠠᠢ
давшин	ᠳᠠᠪᠰᠢᠨ
давшингуй	ᠳᠠᠪᠰᠢᠩᠭᠤᠢ
давших	ᠳᠠᠪᠰᠢᠬᠤ
давшсан	ᠳᠠᠪᠰᠢᠭᠰᠠᠨ
давшуулах	ᠳᠠᠪᠰᠢᠭᠤᠯᠬᠤ
дагавар	ᠳᠠᠭᠠᠪᠤᠷᠢ
дагавартай	ᠳᠠᠭᠠᠪᠤᠷᠢᠲᠠᠢ
дагагсад	ᠳᠠᠭᠠᠭᠰᠠᠳ
дагагч	ᠳᠠᠭᠠᠭᠴᠢ
дагадаг	ᠳᠠᠭᠠᠳᠠᠭ
дагалга	ᠳᠠᠭᠠᠯᠭ᠎ᠠ
дагалдагсад	ᠳᠠᠭᠠᠯᠳᠤᠭᠰᠠᠳ
дагалдагч	ᠳᠠᠭᠠᠯᠳᠤᠭᠴᠢ
дагалдан	ᠳᠠᠭᠠᠯᠳᠤᠨ
дагалдах	ᠳᠠᠭᠠᠯᠳᠤᠬᠤ
дагалдсан	ᠳᠠᠭᠠᠯᠳᠤᠭᠰᠠᠨ
дагалдуул	ᠳᠠᠭᠠᠯᠳᠤᠭᠤᠯ
дагалдуулан	ᠳᠠᠭᠠᠯᠳᠤᠭᠤᠯᠤᠨ
дагалдуулах	ᠳᠠᠭᠠᠯᠳᠤᠭᠤᠯᠬᠤ
дагалт	ᠳᠠᠭᠠᠯᠲᠠ
дагамтгай	ᠳᠠᠭᠠᠮᠠᠲᠠᠭᠠᠢ
дагасан	ᠳᠠᠭᠠᠭᠰᠠᠨ
дагах	ᠳᠠᠭᠠᠬᠤ
дагдгар	ᠳᠠᠭᠳᠠᠭᠠᠷ
дагжилт	ᠳᠠᠭᠵᠢᠯᠲᠠ
дагжин	ᠳᠠᠭᠵᠢᠨ
дагжих	ᠳᠠᠭᠵᠢᠬᠤ
дагжсан	ᠳᠠᠭᠵᠢᠭᠰᠠᠨ
дагз	ᠳᠠᠭᠵᠠ
дагина	ᠳᠠᢉᠢᠨᠢ
дагналт	ᠳᠠᠩᠨᠠᠯᠲᠠ
дагнан	ᠳᠠᠩᠨᠠᠨ
дагт	ᠳᠠᠭᠲᠠ
дагтарших	ᠳᠠᠭᠲᠤᠷᠰᠢᠬᠤ
дагтаршуулах	ᠳᠠᠭᠲᠤᠷᠰᠢᠭᠤᠯᠬᠤ
дагтаршуулсан	ᠳᠠᠭᠲᠤᠷᠰᠢᠭᠤᠯᠤᠭᠰᠠᠨ
дагтах	ᠳᠠᠭᠲᠤᠬᠤ
дагуу	ᠳᠠᠭᠠᠭᠤ
дагуул	ᠳᠠᠭᠠᠭᠤᠯᠢ
дагуулах	ᠳᠠᠭᠠᠭᠤᠯᠬᠤ
дагуур	ᠳᠠᠭᠤᠷ
дагшин	ᠳᠠᠭᠰᠢᠨ
дадайх	ᠳᠠᠳᠠᠶᠢᠬᠤ
дадал	ᠳᠠᠳᠤᠯ
дадалтай	ᠳᠠᠳᠤᠯᠲᠠᠢ
дадамгай	ᠳᠠᠳᠮᠠᠭᠠᠢ
дадар	ᠳᠠᠳᠠᠷ
дадгар	ᠳᠠᠳᠠᠭᠠᠷ
дадлага	ᠳᠠᠳᠤᠯᠭ᠎ᠠ
дадлагажигч	ᠳᠠᠳᠤᠯᠭᠠᠵᠢᢉᠴᠢ
дадлагажилт	ᠳᠠᠳᠤᠯᠭᠠᠵᠢᠯᠲᠠ
дадлагажих	ᠳᠠᠳᠤᠯᠭᠠᠵᠢᠬᠤ
дадлагажсан	ᠳᠠᠳᠤᠯᠭᠠᠵᠢᠭᠰᠠᠨ
дадлагажуулах	ᠳᠠᠳᠤᠯᠭᠠᠵᠢᠭᠤᠯᠬᠤ
дадлагатай	ᠳᠠᠳᠤᠯᠭᠠᠲᠠᠢ
дадмаг	ᠳᠠᠳᠤᠮᠠᠭ
дадмагаар	ᠳᠠᠳᠤᠮᠠᠭ
дадсан	ᠳᠠᠳᠤᠭᠰᠠᠨ
дажин	ᠳᠠᠵᠢᠨ
дайвалзаан	ᠳᠠᠶᠢᠪᠢᠯᠵᠠᠭᠠᠨ
дайвалзагч	ᠳᠠᠶᠢᠪᠢᠯᠵᠠᠭᠴᠢ
дайвалзал	ᠳᠠᠶᠢᠪᠢᠯᠵᠠᠯ
дайвалзах	ᠳᠠᠶᠢᠪᠢᠯᠵᠠᠬᠤ
дайвалзсан	ᠳᠠᠶᠢᠪᠢᠯᠵᠠᠭᠰᠠᠨ
дайвалзуулах	ᠳᠠᠶᠢᠪᠢᠯᠵᠠᠭᠤᠯᠬᠤ
дайвалзуур	ᠳᠠᠶᠢᠪᠢᠯᠵᠠᠭᠤᠷ
дайвалт	ᠳᠠᠶᠢᠪᠢᠯᠲᠠ
дайвар	ᠳᠠᠶᠢᠪᠤᠷᠢ
дайварлах	ᠳᠠᠶᠢᠪᠤᠷᠢᠯᠠᠬᠤ
дайвах	ᠳᠠᠶᠢᠪᠢᠬᠤ
дайвганах	ᠳᠠᠶᠢᠪᠢᠭᠠᠨᠠᠬᠤ
дайвсан	ᠳᠠᠶᠢᠪᠢᠭᠰᠠᠨ
дайгдах	ᠳᠠᠶᠢᠭᠳᠠᠬᠤ
дайжилт	ᠳᠠᠶᠢᠵᠢᠯᠲᠠ
дайжих	ᠳᠠᠶᠢᠵᠢᠬᠤ
дайз	ᠳᠠᠶᠢᠵᠠ
дайлах	ᠳᠠᠶᠢᠯᠠᠬᠤ
дайллага	ᠳᠠᠶᠢᠯᠠᠯᠭ᠎ᠠ
дайн	ᠳᠠᠶᠢᠨ
дайнч	ᠳᠠᠶᠢᠨᠴᠢ
дайр	ᠳᠠᠭᠠᠷᠢᠲᠤᠬᠤ
дайрагдах	ᠳᠠᠭᠠᠷᠢᠭᠳᠠᠬᠤ
дайрагч	ᠳᠠᠭᠠᠷᠢᢉᠴᠢ
дайралдах	ᠳᠠᠭᠠᠷᠢᠯᠳᠤᠬᠤ
дайралт	ᠳᠠᠭᠠᠷᠢᠯᠲᠠ
дайрах	ᠳᠠᠭᠠᠷᠢᠬᠤ
дайрлага	ᠳᠠᠭᠠᠷᠢᠯᠭ᠎ᠠ
дайрсан	ᠳᠠᠭᠠᠷᠢᠭᠰᠠᠨ
дайруулах	ᠳᠠᠭᠠᠷᠢᠭᠤᠯᠬᠤ
дайрч	ᠳᠠᠭᠠᠷᠢᠵᠤ
дайсагнадаг	ᠳᠠᠶᠢᠰᠤᠩᠨᠠᠳᠠᠭ
дайсагнал	ᠳᠠᠶᠢᠰᠤᠩᠨᠠᠯ
дайсагнасан	ᠳᠠᠶᠢᠰᠤᠩᠨᠠᠭᠰᠠᠨ
дайсагнах	ᠳᠠᠶᠢᠰᠤᠩᠨᠠᠬᠤ
дайсагнуулах	ᠳᠠᠶᠢᠰᠤᠩᠨᠠᠭᠤᠯᠬᠤ
дайсан	ᠳᠠᠶᠢᠰᠤᠨ
дайталцаан	ᠳᠠᠶᠢᠲᠤᠯᠴᠠᠭᠠᠨ
дайталцах	ᠳᠠᠶᠢᠲᠤᠯᠴᠠᠬᠤ
дайтах	ᠳᠠᠶᠢᠲᠤᠬᠤ
дайх	ᠳᠠᠶᠢᠬᠤ
дайчид	ᠳᠠᠶᠢᠴᠢᠳ
дайчилга	ᠳᠠᠶᠢᠴᠢᠯᠠᠭ᠎ᠠ
дайчилгаа	ᠳᠠᠶᠢᠴᠢᠯᠠᠭ᠎ᠠ
дайчин	ᠳᠠᠶᠢᠴᠢᠨ
дайчлах	ᠳᠠᠶᠢᠴᠢᠯᠠᠬᠤ
дал	ᠳᠠᠯᠤ
далаад	ᠳᠠᠯᠠᠭᠠᠳ
далавч	ᠳᠠᠯᠠᠪᠴᠢ
далавчит	ᠳᠠᠯᠠᠪᠴᠢᠲᠤ
далавчтай	ᠳᠠᠯᠠᠪᠴᠢᠲᠠᠢ
далай	ᠳᠠᠯᠠᠢ
далайлгах	ᠳᠠᠯᠠᠶᠢᠯᠭᠠᠬᠤ
далайлт	ᠳᠠᠯᠠᠶᠢᠯᠲᠠ
далайх	ᠳᠠᠯᠠᠶᠢᠬᠤ
далайц	ᠳᠠᠯᠠᠶᠢᠴᠠ
далайцтай	ᠳᠠᠯᠠᠶᠢᠴᠠᠲᠠᠢ
далайч	ᠳᠠᠯᠠᠶᠢᠴᠢ
далайчин	ᠳᠠᠯᠠᠶᠢᠴᠢᠨ
далан	ᠳᠠᠯᠠᠩ
далбаа	ᠳᠠᠯᠪᠠᠭ᠎ᠠ
далбаганах	ᠳᠠᠯᠪᠠᠭᠠᠨᠠᠬᠤ
далбагар	ᠳᠠᠯᠪᠠᠭᠠᠷ
далбалзах	ᠳᠠᠯᠪᠠᠯᠵᠠᠬᠤ
далбиганах	ᠳᠠᠯᠪᠢᠭᠠᠨᠠᠬᠤ
далбигар	ᠳᠠᠯᠪᠢᠭᠠᠷ
далбигардуу	ᠳᠠᠯᠪᠢᠭᠠᠷᠳᠠᠭᠤ
далбийх	ᠳᠠᠯᠪᠢᠶᠢᠬᠤ
далбилзах	ᠳᠠᠯᠪᠢᠯᠵᠠᠬᠤ
далбин	ᠳᠠᠯᠪᠢᠩ
далд	ᠳᠠᠯᠳᠠ
далдгар	ᠳᠠᠯᠳᠠᠭᠠᠷ
далдирах	ᠳᠠᠯᠳᠢᠷᠠᠬᠤ
далдлагдах	ᠳᠠᠯᠳᠠᠯᠠᠭᠳᠠᠬᠤ
далдлагч	ᠳᠠᠯᠳᠠᠯᠠᠭᠴᠢ
далдлалт	ᠳᠠᠯᠳᠠᠯᠠᠯᠲᠠ
далдлах	ᠳᠠᠯᠳᠠᠯᠠᠬᠤ
далдрах	ᠳᠠᠯᠳᠠᠷᠠᠬᠤ
далдруулах	ᠳᠠᠯᠳᠠᠷᠠᠭᠤᠯᠬᠤ
далдугаар	ᠳᠠᠯᠠᠳᠤᠭᠠᠷ
далдуу	ᠳᠠᠯᠳᠠᠤ
далдуур	ᠳᠠᠯᠳᠠᠭᠤᠷ
далжганах	ᠳᠠᠯᠵᠢᠭᠠᠨᠠᠬᠤ
далжгар	ᠳᠠᠯᠵᠢᠭᠠᠷ
далжийсан	ᠳᠠᠯᠵᠢᠶᠢᠭᠰᠠᠨ
далжийх	ᠳᠠᠯᠵᠢᠶᠢᠬᠤ
далжилзах	ᠳᠠᠯᠵᠢᠯᠵᠠᠬᠤ
далжуу	ᠳᠠᠯᠵᠢᠭᠤ
даливс	ᠳᠠᠯᠪᠢᠰᠤ
далийсан	ᠳᠠᠯᠢᠶᠢᠭᠰᠠᠨ
далийх	ᠳᠠᠯᠢᠶᠢᠬᠤ
далим	ᠳᠠᠯᠢᠮ
далиу	ᠳᠠᠯᠢᠤ
далих	ᠳᠠᠯᠢᠬᠤ
даллах	ᠳᠠᠯᠠᠯᠬᠤ
даль	ᠳᠠᠯᠢ
дальдраа	ᠳᠠᠯᠳᠢᠷᠠᠭ᠎ᠠ
дальдрамтгай	ᠳᠠᠯᠳᠢᠷᠠᠮᠠᠲᠠᠭᠠᠢ
дальдчаа	ᠳᠠᠯᠳᠢᠴᠢᠭ᠎ᠠ
дам	ᠳᠠᠮ
дамар	ᠳᠠᠮᠠᠷᠤ
дамжаа	ᠳᠠᠮᠵᠢᠶ᠎ᠠ
дамждаг	ᠳᠠᠮᠵᠢᠳᠠᠭ
дамжиг	ᠳᠠᠮᠵᠢᠭ
дамжигтай	ᠳᠠᠮᠵᠢᠭᠲᠠᠢ
дамжин	ᠳᠠᠮᠵᠢᠨ
дамжих	ᠳᠠᠮᠵᠢᠬᠤ
дамжлага	ᠳᠠᠮᠵᠢᠯᠭ᠎ᠠ
дамжуулагддаг	ᠳᠠᠮᠵᠢᠭᠤᠯᠤᠭᠳᠠᠳᠠᠭ
дамжуулагч	ᠳᠠᠮᠵᠢᠭᠤᠯᠤᠭᠴᠢ
дамжуулалт	ᠳᠠᠮᠵᠢᠭᠤᠯᠤᠯᠲᠠ
дамжуулах	ᠳᠠᠮᠵᠢᠭᠤᠯᠬᠤ
дамжуулга	ᠳᠠᠮᠵᠢᠭᠤᠯᠭ᠎ᠠ
дамжуулдаг	ᠳᠠᠮᠵᠢᠭᠤᠯᠳᠠᠭ
дамжуулсан	ᠳᠠᠮᠵᠢᠭᠤᠯᠤᠭᠰᠠᠨ
дамжуурга	ᠳᠠᠮᠵᠢᠭᠤᠷᠭ᠎ᠠ
дамлагч	ᠳᠠᠮᠯᠠᠭᠴᠢ
дамлах	ᠳᠠᠮᠯᠠᠬᠤ
дамнуур	ᠳᠠᠮᠨᠠᠭᠤᠷ
дамнуурга	ᠳᠠᠮᠨᠠᠭᠤᠷᠭ᠎ᠠ
дамнуурч	ᠳᠠᠮᠨᠠᠭᠤᠷᠴᠢ
дампуу	ᠳᠠᠮᠫᠤᠤ
дампуурагч	ᠳᠠᠮᠫᠤᠤᠷᠠᠭᠴᠢ
дампуурал	ᠳᠠᠮᠫᠤᠤᠷᠠᠯ
дампууран	ᠳᠠᠮᠫᠤᠤᠷᠠᠨ
дампуурах	ᠳᠠᠮᠫᠤᠤᠷᠠᠬᠤ
дампуурсан	ᠳᠠᠮᠫᠤᠤᠷᠠᠭᠰᠠᠨ
дампууруулах	ᠳᠠᠮᠫᠤᠤᠷᠠᠭᠤᠯᠬᠤ
дамчид	ᠳᠠᠮᠴᠢᠳ
дамчин	ᠳᠠᠮᠴᠢᠨ
дамшиглах	ᠳᠠᠮᠰᠢᠭᠯᠠᠬᠤ
дан	ᠳᠠᠩ
данагар	ᠳᠠᠨᠠᠭᠠᠷ
дангааршил	ᠳᠠᠩᠭᠠᠷᠰᠢᠯ
дангинах	ᠳᠠᠩᢉᠢᠨᠠᠬᠤ
дандаа	ᠳᠠᠩᠳᠠ
данж	ᠳᠠᠨᠵᠢ
данс	ᠳᠠᠩᠰᠠ
данслагдсан	ᠳᠠᠩᠰᠠᠯᠠᠭᠳᠠᠭᠰᠠᠨ
данслах	ᠳᠠᠩᠰᠠᠯᠠᠬᠤ
данслуулах	ᠳᠠᠩᠰᠠᠯᠠᠭᠤᠯᠬᠤ
данх	ᠳᠠᠩᠬᠤ
данхайсан	ᠳᠠᠩᠬᠠᠶᠢᠭᠰᠠᠨ
данхар	ᠳᠠᠩᠬᠠᠷ
данхгар	ᠳᠠᠩᠬᠠᠭᠠᠷ
данхийх	ᠳᠠᠩᠬᠢᠶᠢᠬᠤ
данхраад	ᠳ᠋ᠠᠩᠬᠠᠷᠠᠳ᠋
дараа	ᠳᠠᠷᠠᠭ᠎ᠠ
дараалал	ᠳᠠᠷᠠᠭᠠᠯᠠᠯ
дараалан	ᠳᠠᠷᠠᠭᠠᠯᠠᠨ
дараалах	ᠳᠠᠷᠠᠭᠠᠯᠠᠬᠤ
дараалдаг	ᠳᠠᠷᠠᠭᠠᠯᠠᠳᠠᠭ
дараалсан	ᠳᠠᠷᠠᠭᠠᠯᠠᠭᠰᠠᠨ
дараалуулах	ᠳᠠᠷᠠᠭᠠᠯᠠᠭᠤᠯᠬᠤ
дараалуулсан	ᠳᠠᠷᠠᠭᠠᠯᠠᠭᠤᠯᠤᠭᠰᠠᠨ
дараатай	ᠳᠠᠷᠠᠭᠠᠲᠠᠢ
дараах	ᠳᠠᠷᠠᠭᠠᠬᠢ
дараахан	ᠳᠠᠷᠠᠭᠠᠬᠠᠨ
даравч	ᠳᠠᠷᠤᠪᠴᠢ
дарагдах	ᠳᠠᠷᠤᠭᠳᠠᠬᠤ
дарагдсан	ᠳᠠᠷᠤᠭᠳᠠᠭᠰᠠᠨ
дарагдуулах	ᠳᠠᠷᠤᠭᠳᠠᠭᠤᠯᠬᠤ
дарагч	ᠳᠠᠷᠤᠭᠴᠢ
дарагшуулах	ᠳᠠᠷᠤᠭᠰᠢᠭᠤᠯᠬᠤ
дарайх	ᠳᠠᠷᠠᠶᠢᠬᠤ
даралт	ᠳᠠᠷᠤᠯᠲᠠ
дарамт	ᠳᠠᠷᠤᠮᠲᠠ
дарамталсан	ᠳᠠᠷᠤᠮᠲᠠᠯᠠᠭᠰᠠᠨ
дарамтлагдсан	ᠳᠠᠷᠤᠮᠲᠠᠯᠠᠭᠳᠠᠭᠰᠠᠨ
дарамтлагч	ᠳᠠᠷᠤᠮᠲᠠᠯᠠᠭᠴᠢ
дарамтлах	ᠳᠠᠷᠤᠮᠲᠠᠯᠠᠬᠤ
дарамтлуулах	ᠳᠠᠷᠤᠮᠲᠠᠯᠠᠭᠤᠯᠬᠤ
дарамттай	ᠳᠠᠷᠤᠮᠲᠠᠲᠠᠢ
даран	ᠳᠠᠷᠤᠨ
дарангуй	ᠳᠠᠷᠤᠩᠭᠤᠢ
дарангуйлагч	ᠳᠠᠷᠤᠩᠭᠤᠶᠢᠯᠠᠭᠴᠢ
дарангуйлал	ᠳᠠᠷᠤᠩᠭᠤᠶᠢᠯᠠᠯ
дарангуйлах	ᠳᠠᠷᠤᠩᠭᠤᠶᠢᠯᠠᠬᠤ
дарангуйлж	ᠳᠠᠷᠤᠩᠭᠤᠶᠢᠯᠠᠵᠤ
дарангуйлсан	ᠳᠠᠷᠤᠩᠭᠤᠶᠢᠯᠠᠭᠰᠠᠨ
дарах	ᠳᠠᠷᠤᠬᠤ
дарвиан	ᠳᠠᠷᠪᠢᠶᠠᠨ
дарвиантай	ᠳᠠᠷᠪᠢᠶᠠᠨᠲᠠᠢ
дарвимтгай	ᠳᠠᠷᠪᠢᠮᠠᠲᠠᠭᠠᠢ
дарвих	ᠳᠠᠷᠪᠢᠬᠤ
дарвуул	ᠳᠠᠷᠪᠠᠭᠤᠯ
дарга	ᠳᠠᠷᠤᠭ᠎ᠠ
даргалах	ᠳᠠᠷᠤᠭᠠᠯᠠᠬᠤ
даргар	ᠳᠠᠷᠠᠭᠠᠷ
даргардах	ᠳᠠᠷᠠᠭᠠᠷᠳᠠᠬᠤ
даргархах	ᠳᠠᠷᠤᠭᠠᠷᠬᠠᠬᠤ
даргиан	ᠳᠠᠷᢉᠢᠶᠠᠨ
даргиантай	ᠳᠠᠷᢉᠢᠶᠠᠨᠲᠠᠢ
даргил	ᠳᠠᠷᢉᠢᠯ
даргилах	ᠳᠠᠷᢉᠢᠯᠬᠤ
дардайх	ᠳᠠᠷᠳᠠᠶᠢᠬᠤ
дардан	ᠳᠠᠷᠳᠠᠨ
дардас	ᠳᠠᠷᠤᠳᠠᠰᠤ
даржигнах	ᠳᠠᠷᠵᠢᢉᠢᠨᠠᠬᠤ
даржигнуур	ᠳᠠᠷᠵᠢᢉᠢᠨᠠᠭᠤᠷ
даржин	ᠳᠠᠷᠵᠢᠨ
дарлагдагч	ᠳᠠᠷᠤᠯᠠᠭᠳᠠᠭᠴᠢ
дарлагдал	ᠳᠠᠷᠤᠯᠠᠭᠳᠠᠯ
дарлагдах	ᠳᠠᠷᠤᠯᠠᠭᠳᠠᠬᠤ
дарлагдсан	ᠳᠠᠷᠤᠯᠠᠭᠳᠠᠭᠰᠠᠨ
дарлагч	ᠳᠠᠷᠤᠯᠠᠭᠴᠢ
дарлал	ᠳᠠᠷᠤᠯᠠᠯ
дарласан	ᠳᠠᠷᠤᠯᠠᠭᠰᠠᠨ
дарлах	ᠳᠠᠷᠤᠯᠠᠬᠤ
дармал	ᠳᠠᠷᠤᠮᠠᠯ
дармалдах	ᠳᠠᠷᠤᠮᠠᠯᠳᠠᠬᠤ
дармаллах	ᠳᠠᠷᠤᠮᠠᠯᠯᠠᠬᠤ
дарс	ᠳᠠᠷᠠᠰᠤ
дарсан	ᠳᠠᠷᠤᠭᠰᠠᠨ
дарсгар	ᠳᠠᠷᠰᠠᠭᠠᠷ
дартс	ᠳ᠋ᠠᠷᠲ᠋ᠰ
даруй	ᠳᠠᠷᠤᠢ
даруйхан	ᠳᠠᠷᠤᠶᠢᠬᠠᠨ
даруу	ᠳᠠᠷᠤᠤ
даруул	ᠳᠠᠷᠤᠭᠤᠯ
даруулах	ᠳᠠᠷᠤᠭᠤᠯᠬᠤ
даруулга	ᠳᠠᠷᠤᠭᠤᠯᠭ᠎ᠠ
даруухан	ᠳᠠᠷᠤᠤᠬᠠᠨ
дарх	ᠳᠠᠷᠬ᠎ᠠ
дархад	ᠳᠠᠷᠬᠠᠴᠤᠳ
дархалсан	ᠳᠠᠷᠬᠠᠯᠠᠭᠰᠠᠨ
дархан	ᠳᠠᠷᠬᠠᠨ
дархи	ᠳᠠᠷᠬᠢ
дархлаа	ᠳᠠᠷᠬᠠᠯᠠᠭ᠎ᠠ
дархлаажуулалт	ᠳᠠᠷᠬᠠᠯᠠᠭᠠᠵᠢᠭᠤᠯᠤᠯᠲᠠ
дархлаажуулах	ᠳᠠᠷᠬᠠᠯᠠᠭᠠᠵᠢᠭᠤᠯᠬᠤ
дархлагдсан	ᠳᠠᠷᠬᠠᠯᠠᠭᠳᠠᠭᠰᠠᠨ
дархлал	ᠳᠠᠷᠬᠠᠯᠠᠯ
дархлалтай	ᠳᠠᠷᠬᠠᠯᠠᠯᠲᠠᠢ
дархлах	ᠳᠠᠷᠬᠠᠯᠠᠬᠤ
дархтан	ᠳᠠᠷᠬᠠᠲᠠᠨ
дарцаг	ᠳᠠᠷᠴᠠᠭ
дарш	ᠳᠠᠷᠤᠰᠢ
даршилсан	ᠳᠠᠷᠤᠰᠢᠯᠠᠭᠰᠠᠨ
даршлах	ᠳᠠᠷᠤᠰᠢᠯᠠᠬᠤ
дарь	ᠳᠠᠷᠢ
дасал	ᠳᠠᠰᠤᠯ
дасалт	ᠳᠠᠰᠤᠯᠲᠠ
дасамтгай	ᠳᠠᠰᠮᠠᠲᠠᠭᠠᠢ
